sample_id,source_mat_id,url_handle_resolution,portal_url,sample_attribution,nsmp_consignment,date_provided,project_title,bioplatforms_project_code,bioplatforms_dataset_id,dataset_url_resolution,related_data,bioplatforms_project_doi,bioplatforms_project_ncbi_umbrellabioproject_id,bioplatforms_project,funding_agency,note,distributed to,ncbi_bioproject_accession_number,ncbi_biosample_accession_number
102.100.100/703715,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703716,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703717,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703718,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703719,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703720,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703721,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703722,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703723,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703724,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703725,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703726,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703727,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703728,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703729,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703730,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703731,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703732,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703733,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703734,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703735,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703736,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703737,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703738,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703739,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703740,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703741,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703742,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703743,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703744,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703745,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703746,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703747,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703748,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703749,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703750,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703751,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703752,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703753,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703754,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703755,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703756,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703757,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703758,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703759,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703760,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703761,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703762,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703763,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703764,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703765,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703766,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703767,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703768,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703769,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703770,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703771,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703772,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703773,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703774,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703775,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703776,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703777,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703778,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703779,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703780,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703781,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703782,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703783,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703784,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703785,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703786,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703787,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703788,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703789,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703790,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703791,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703792,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703793,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703794,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703795,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703796,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703797,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703798,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703799,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703800,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703801,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703802,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703803,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703804,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703805,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703806,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703807,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
